LocationNormalized,Id,SalaryNormalized,log_avg_salary,len_requirement,words_requirement
Dundee,68994471.25333333,28436.9,10.159957911003533,948.24,121.93333333333334
Denbighshire,68128850.54545455,28427.272727272728,10.209977211861512,1061.909090909091,133.8181818181818
Lowestoft,67705122.92,28411.22,10.11915308963204,897.56,117.76
Sevenoaks,69796897.4879518,28404.126506024095,10.150981938634573,987.5542168674699,130.52409638554218
Chipping Norton,69409724.80487806,28394.463414634145,10.168257545303122,1334.7682926829268,168.67073170731706
Hitchin,70299766.86538461,28381.01923076923,10.152130960059672,873.7692307692307,114.8076923076923
Ashtead,64917217.05,28379.0,10.216977990425736,785.25,103.5
Hucknall,69892392.81818181,28349.0,10.174657574049872,1263.4545454545455,164.45454545454547
Putney,68863987.91666667,28336.666666666668,10.191813316582255,907.0833333333334,117.91666666666667
Ellon,70128128.66666667,28330.666666666668,10.183109662450944,1660.1666666666667,215.5
Corsham,69753067.76923077,28314.26923076923,10.169586005610022,776.8846153846154,104.96153846153847
Tewkesbury,69423719.07272728,28266.3,10.160228900686455,1078.090909090909,139.5
Forfar,70091109.77777778,28263.333333333332,10.106813869380444,731.5,96.0
Arundel,69843504.17021276,28226.574468085106,10.211246388008117,1197.5531914893618,165.08510638297872
Accrington,69373369.19387755,28222.081632653062,10.10765483183687,1114.8367346938776,146.8469387755102
Brechin,70650709.5,28216.25,10.20789079820552,768.5,99.75
Tadworth,69522297.625,28213.65625,10.17442130941021,1376.3125,178.78125
Stoke-On-Trent,69151553.35681818,28178.988636363636,10.14968915848554,1121.5113636363637,146.025
Dorchester,69165070.60869566,28152.159420289856,10.159935164285324,1113.6159420289855,145.5
Fife,69309897.9205298,28140.56953642384,10.145984332424808,1007.0860927152318,131.7748344370861
Burgess Hill,69514246.4361702,28106.925531914894,10.162199374912017,1188.8829787234042,153.86170212765958
Stansted,70330734.20833333,28105.458333333332,10.204541039211097,931.5833333333334,125.875
Maldon,68442777.67741935,28085.483870967742,10.130323651193873,1048.032258064516,137.09677419354838
Hastings,70274834.84210527,28085.28947368421,10.135314514828972,1208.828947368421,155.5
Inverkeithing,70667569.3,28064.9,10.182459325369722,1584.1,199.5
Sittingbourne,69590376.27777778,28043.75,10.132557843627737,959.2638888888889,128.47222222222223
Barnsley,69207726.96875,28042.2734375,10.122876546436514,1065.76953125,139.55078125
Hollywood,69024526.0,28012.0,10.240388268775408,397.0,52.0
Burchetts Green,71595613.0,28000.0,10.239959789157341,550.0,67.0
Blakeney,69023620.0,28000.0,10.239959789157341,975.0,130.0
Pentre,61282001.0,28000.0,10.239959789157341,1054.0,145.0
Bloomsbury,64747267.0,28000.0,10.239959789157341,1499.0,191.0
Mortimer West End,68217910.0,28000.0,10.239959789157341,600.0,84.0
South Acton,69010148.0,28000.0,10.239959789157341,2466.0,325.0
Little Keyford,72578112.0,28000.0,10.239959789157341,2138.0,281.0
South Tottenham,67307482.0,28000.0,10.239959789157341,1406.0,179.0
Catford,71447097.66666667,27973.333333333332,10.191070276850967,648.6666666666666,85.33333333333333
Epping,69791618.3888889,27972.555555555555,10.135938741013863,872.0555555555555,114.61111111111111
Carlton,70761521.0,27960.0,10.238530196347746,1361.0,179.0
Otley,69973115.28,27955.92,10.190049328450627,1131.88,148.56
Dulwich,69034781.71428572,27928.571428571428,10.223055690214874,881.5714285714286,124.71428571428571
Branksome,70550269.57142857,27928.571428571428,10.216265322538593,783.8571428571429,107.14285714285714
Halifax,69176277.99662162,27911.0,10.124323300053703,915.3378378378378,121.01013513513513
Leicester,69671849.63822806,27894.10254306809,10.149137745856144,1122.709598031173,146.20836751435604
Poole,69224857.22619048,27855.073412698413,10.159603590798767,988.984126984127,129.21428571428572
Bournemouth,69725066.79039301,27840.98398835517,10.13456801767797,1088.004366812227,141.64919941775838
Bray,70520100.0,27840.0,10.234229114448356,155.0,25.0
Burton-On-Trent,69257601.87591241,27832.007299270073,10.141188460671378,1225.014598540146,158.71532846715328
Tyne & Wear,67304420.75,27830.083333333332,10.094489446558635,1145.25,148.08333333333334
Goole,69099286.56410256,27827.871794871793,10.090677787105882,1009.8974358974359,127.8974358974359
Abbots Langley,69499913.51612903,27823.709677419356,10.195723954400078,1338.0645161290322,180.06451612903226
Golspie,69769340.0,27819.0,10.233474519468336,859.0,101.5
Walkerburn,68239803.0,27819.0,10.233474519468336,471.0,55.0
Stalybridge,68604342.8888889,27818.222222222223,10.137433231681072,723.3333333333334,96.0
Wembley,69715951.88636364,27806.31818181818,10.163841744723852,1166.25,156.04545454545453
Waltham Forest,70146967.94594595,27797.864864864863,10.123763479088678,1018.918918918919,139.0810810810811
Ellesmere,69400101.8,27796.0,10.142844897776815,680.6,90.4
Marlow,69579828.36428571,27783.985714285714,10.129980531191713,1182.5214285714285,156.31428571428572
Durham,69800580.53744493,27775.12334801762,10.086998681180763,1094.5770925110132,141.55947136563876
Chelmsford,69487169.79581152,27770.06544502618,10.125453583271922,1165.369109947644,152.72513089005236
Worcester,69570826.46803069,27753.409207161127,10.149057723736261,1070.764705882353,139.48081841432224
Swinley,70175206.5,27750.0,10.203649294375216,874.75,110.75
Wych Cross,70724879.0,27744.0,10.050512032903121,655.0,90.5
Theakston,71204349.0,27744.0,10.230774879580268,1237.0,163.0
Urmston,71730234.5,27740.0,10.050419018299559,611.0,83.0
Newport Pagnell,69697849.02857143,27735.285714285714,10.083515418342968,1168.0285714285715,151.68571428571428
Invergordon,68939672.2,27716.8,9.902234803590849,703.6,92.8
Great Missenden,65540668.21428572,27714.571428571428,10.07413594107596,1328.5714285714287,173.64285714285714
Morden,70096777.5,27713.333333333332,9.924179206525892,1064.8333333333333,143.5
Thetford,69497291.05714285,27713.32857142857,10.118125870263734,954.7142857142857,124.6
Radlett,70283805.07142857,27702.285714285714,10.20671738724468,936.4285714285714,126.28571428571429
Bluewater,70817014.66666667,27700.0,10.130238183394198,721.0,98.66666666666667
Canterbury,69237148.21019109,27697.808917197453,10.110216168790119,1172.4904458598726,154.88535031847132
Boston,68811273.59322034,27675.28813559322,10.054101771066037,1135.9830508474577,151.57627118644066
Worksop,69932818.57731959,27672.03092783505,10.085073471411642,883.9072164948453,114.20618556701031
Ely,69425534.27419356,27669.677419354837,10.110491225332757,1048.4354838709678,133.90322580645162
St John's Wood,69080644.28571428,27642.85714285714,10.120848168304699,814.4285714285714,110.57142857142857
Barnet,68513643.83098592,27637.732394366198,10.094813741731166,965.5915492957746,128.42253521126761
Waltham Cross,69184409.73913044,27633.869565217392,10.131699255513592,954.2608695652174,128.0
Selby,69775485.85294117,27633.58823529412,10.156019070941417,994.0,128.1764705882353
Harlow,69377639.33050847,27620.110169491527,10.145536228738909,1047.1101694915253,136.33898305084745
Chester,69734127.68827161,27614.001543209877,10.12027059118399,1109.7793209876543,146.695987654321
Kilmarnock,69484057.1,27579.0,10.062947852017567,850.175,112.7
The Doward,70724762.58333333,27577.5,10.088377650353431,948.5,132.83333333333334
Andover,69428624.10471204,27569.97382198953,10.157026935413091,1278.6806282722514,164.27225130890054
Aylesford,70044776.58333333,27548.833333333332,10.046583415893215,798.75,105.875
Galashiels,68206231.1111111,27547.444444444445,10.134106888082,1023.6666666666666,133.0
Prestwick,69009555.54545455,27546.636363636364,10.067139715489015,782.3636363636364,100.18181818181819
Buckingham,69914218.10869566,27521.043478260868,10.112416138777363,1005.5217391304348,134.8695652173913
Bingham,67951643.0,27500.0,10.221941283654663,1359.0,183.0
Kington,69768165.0,27500.0,10.221941283654663,410.0,59.0
Belton,69524574.5,27500.0,10.217791882247315,928.0,125.0
Midsomer Norton,68181708.0,27500.0,10.221941283654663,2456.0,348.0
Birkenshaw,69936856.0,27500.0,10.221941283654663,432.0,64.0
Neyland,71293683.0,27500.0,10.221941283654663,1214.0,148.0
Holmer,69768184.0,27500.0,10.221941283654663,412.0,59.0
West Kensington,69820862.0,27500.0,10.221941283654663,564.0,80.0
Clarbeston Road,72398042.0,27500.0,10.221941283654663,1292.0,161.0
Rotherhithe,69015150.0,27500.0,10.221941283654663,2841.0,367.0
West Ham,71555218.0,27500.0,10.221941283654663,797.0,102.0
Southend-On-Sea,68346561.39215687,27498.176470588234,10.136687477640423,989.3921568627451,130.23529411764707
Walton-On-Thames,69832810.02816902,27492.281690140844,10.110469649350602,1407.7464788732395,183.8450704225352
Droitwich,69385786.22058824,27483.08823529412,10.138229808538435,990.9411764705883,128.9558823529412
Cobham,69073873.91666667,27481.472222222223,10.157579880148637,1197.9722222222222,155.58333333333334
Broseley,71314723.0,27480.0,10.216991241563829,1139.5,136.5
Middlesbrough,67835230.87830688,27475.899470899472,10.107759544258087,971.4708994708994,125.55026455026454
Blackpool,69063021.94618835,27468.51121076233,10.102143401408393,990.9372197309417,131.20627802690584
Saxmundham,67274436.5,27466.166666666668,10.050774085461025,796.8333333333334,106.33333333333333
Hereford,67964217.86713287,27451.34265734266,10.12415142687538,1045.3566433566434,137.46153846153845
Flintshire,69588532.05882353,27436.41176470588,10.16399521060093,1047.0588235294117,135.52941176470588
Stourport-On-Severn,65018195.0,27430.14285714286,10.18625336428478,1159.7142857142858,147.0
Huntingdon,69418149.63522013,27418.069182389936,10.127146465448648,1085.2075471698113,140.1761006289308
Bradford,68991801.06771463,27417.27085852479,10.120125031303896,1061.2817412333736,138.48730350665053
Godalming,70075038.56,27415.33,10.13234559095,1191.53,156.79
Chichester,69436775.32686085,27413.977346278316,10.128543578058425,1060.3333333333333,140.19741100323625
Ruddington,68612232.8,27400.0,10.204550274839034,1914.4,226.0
Renfrewshire,70365649.55555555,27378.222222222223,10.147938033545634,1387.4444444444443,181.0
Downes,68924217.46666667,27367.466666666667,10.129947273625339,1223.0,154.6
Calne,67661753.38461539,27352.615384615383,10.124229518153435,1040.5384615384614,136.76923076923077
Tunbridge Wells,69571653.8870432,27336.109634551496,10.134732720949343,1137.5514950166114,150.38538205980066
Lisburn,69974727.85454546,27334.01818181818,10.135636028577485,1443.4545454545455,181.4
Winnersh,70183520.81818181,27303.454545454544,10.03765034208013,769.2727272727273,100.9090909090909
East Grinstead,69507602.31182796,27295.010752688173,10.116409367112073,1120.483870967742,150.29032258064515
Forres,69961035.57142857,27290.0,10.064465797042534,1360.0,174.85714285714286
Bilston,70075788.45945945,27273.216216216217,10.111964953608734,1055.162162162162,137.59459459459458
Loughborough,69850425.59010601,27272.03886925795,10.109521583144772,1118.303886925795,143.99293286219083
West Kingsdown,70277212.5,27270.0,10.201364969811777,881.5,123.5
Burntwood,68424463.76666667,27261.7,10.128083453709591,1018.9666666666667,133.03333333333333
Ambergate,68507804.0,27250.0,10.21280880009139,951.0,130.0
West Aberthaw,70782095.71428572,27248.571428571428,10.18238550196668,1447.9285714285713,186.28571428571428
Melksham,70061330.19607843,27238.960784313724,10.135457687245058,878.4117647058823,117.6470588235294
Didcot,70255303.57954545,27233.454545454544,10.110301443010009,1163.0795454545455,152.3068181818182
Chessington,69397608.05555555,27226.722222222223,10.12703836743174,1073.7222222222222,143.66666666666666
Hounslow,69719717.80412371,27223.81443298969,10.111791406503837,1051.9690721649486,137.64948453608247
Bradley Stoke,70523831.75,27217.5,10.086214298374419,1882.25,269.5
Haywards Heath,69053629.61832061,27217.09923664122,10.109475348853914,1225.2824427480916,161.4732824427481
Greasbrough,71973020.83333333,27208.333333333332,10.15753893732278,1103.6666666666667,150.0
Middleton,61837981.428571425,27201.714285714286,10.121186011095073,730.0,95.71428571428571
Chippenham,69745527.870229,27182.26717557252,10.122707526521118,1061.2824427480916,137.3053435114504
Bacup,63280877.0,27150.333333333332,10.194460188746064,846.3333333333334,110.33333333333333
Enfield,69576732.03773585,27149.283018867925,10.143702605483556,1058.3396226415093,141.0943396226415
West Stockwith,71185893.0,27125.0,10.147670430852019,867.25,117.25
Perth,67465545.14606741,27123.74157303371,10.098248645656433,969.2247191011236,129.04494382022472
Poplar,72146396.5,27120.0,10.151323240533285,1512.5,198.5
Hartlepool,69294863.89285715,27117.0,10.106645406373199,927.7857142857143,118.21428571428571
Chalk Farm,71347387.5,27100.0,10.162884449243712,2370.5,292.0
Camden Town,69750992.23809524,27093.333333333332,10.133009607201277,1239.6666666666667,161.28571428571428
Paddock Wood,70743404.5,27075.0,10.122947782910867,770.5,106.5
Lydney,70188905.0,27068.076923076922,10.148579970495236,748.0769230769231,97.0
Seaham,67595704.5,27064.0,10.155361546740968,1198.3333333333333,154.16666666666666
Caterham,68652465.3125,27044.875,10.126846085096387,1085.40625,144.25
Frome,67399834.33333333,27036.23076923077,10.137200580637636,896.6153846153846,119.12820512820512
Sunderland,68959358.07241379,27030.67931034483,10.117051204259008,1129.1965517241379,146.3896551724138
Blaenau Gwent,68400512.6226415,27023.64150943396,10.161873863201363,1082.6037735849056,139.33962264150944
The Vale of Glamorgan,70325455.8,27021.0,10.154323997899436,1585.1,206.4
Bewdley,70008834.5,27000.833333333332,10.14182021338353,1014.5,135.33333333333334
Bramhall,69747328.0,27000.0,10.203592144986466,445.0,57.0
Chislehurst,70291233.66666667,27000.0,10.096627024279995,597.3333333333334,81.66666666666667
Thames View Industrial Park,72690639.0,27000.0,10.203592144986466,1232.0,152.0
Broom,67938862.0,27000.0,10.203592144986466,1351.0,174.0
Whitminster,69003955.0,27000.0,10.203592144986466,701.0,95.0
Swavesey,72373284.0,27000.0,10.203592144986466,942.0,116.0
Tottenham,69047163.66666667,27000.0,10.197783904282836,793.0,108.66666666666667
Beaconsfield,69727969.08163266,26996.04081632653,10.10791998058705,1236.6122448979593,162.28571428571428
Retford,69441549.66666667,26983.777777777777,10.066517206373517,878.0370370370371,116.33333333333333
St. Neots,69895887.3255814,26961.302325581397,10.063280910990802,807.6744186046511,105.79069767441861
Ashford,69371184.07920793,26960.430693069306,10.096020984092245,1094.0544554455446,145.17326732673268
Washington,69106058.13043478,26941.804347826088,10.107416755057425,1018.6630434782609,132.8913043478261
Kilwinning,69381946.0,26922.5,10.198053765349364,810.5,102.0
Cramlington,69368140.83870968,26917.225806451614,10.116393255380684,1166.1612903225807,147.61290322580646
Crowborough,69892528.63157895,26914.947368421053,10.074044809445944,1078.4736842105262,137.3684210526316
Yeadon,68022888.25,26912.25,10.104140149971913,998.75,130.5
Moorgate,69831397.27272727,26909.090909090908,10.165932527614537,1537.7272727272727,197.0909090909091
Camberley,69725630.73831776,26906.17757009346,10.119290972541005,1153.7897196261683,150.86915887850466
Fulham,69820669.04347827,26904.08695652174,10.120947700565944,1089.0,147.17391304347825
Gillingham,68695887.77777778,26896.847222222223,10.102733485857781,1064.013888888889,139.22222222222223
Doxford,71708030.0,26896.0,10.199732855648397,1564.0,194.0
Plymouth,69723352.45454545,26887.893280632412,10.111724383266198,992.9209486166008,128.82608695652175
Kincardine,69018582.0,26880.0,10.199137794637085,231.0,31.0
Belgravia,70091071.0,26880.0,10.199137794637085,327.0,44.0
Ingatestone,68052103.0,26875.0,10.18552262167853,1648.5,216.5
Tadley,69154486.0,26873.78947368421,10.068231670193782,1076.5263157894738,144.8421052631579
Creswell,68535919.0,26871.0,10.198802917143304,1142.0,155.0
Gainsborough,68994624.40350877,26867.964912280702,10.123362550438662,1124.859649122807,149.10526315789474
Stafford,69801270.7037037,26866.91851851852,10.107547758359953,1090.474074074074,141.7037037037037
Worcester Park,69340860.55555555,26864.444444444445,10.086927073282624,650.6666666666666,87.11111111111111
Waterlooville,68883971.51851852,26853.64814814815,10.126913792579447,742.0925925925926,97.4074074074074
